Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
6217,NEKOR858220689,Politician/Family Member or Close Asscociates,22049,9410494,Occupational Loans,8234,343,24,8232,2,24,"[22049.0,9410494.0,343.0,8232.0,2.0,24.0]","[0.5097989292614159,3.7850077730715865,0.0755985466457368,0.40427395074220074,0.630709398718741,2.2812887341390615]",1
6221,NEKOR921515302,Politician/Family Member or Close Asscociates,7191,8118069,Personal loan,6355,176,22,3872,8,36,"[7191.0,8118069.0,176.0,3872.0,8.0,36.0]","[0.1662644156342166,3.265179730982399,0.03879109099023229,0.19015412260371733,2.522837594874964,3.4219331012085927]",1
6235,NEKOR486930979,Lawyer/Accountant,16183,8337824,Personal loan,5007,1669,3,5007,5,3,"[16183.0,8337824.0,1669.0,5007.0,5.0,3.0]","[0.37417007901662175,3.3535676926740323,0.3678541526289642,0.2458940319929785,1.5767734967968525,0.2851610917673827]",1
6248,NEKOR474445795,Retired,18880,7142306,Personal loan,10848,301,4,1204,0,36,"[18880.0,7142306.0,301.0,1204.0,0.0,36.0]","[0.4365279053224877,2.8727167487334704,0.06634158175034045,0.05912850299970963,0.0,3.4219331012085927]",1
6249,NEKOR513084065,Retired,20637,8885594,Personal loan,11698,1949,5,9745,6,6,"[20637.0,8885594.0,1949.0,9745.0,6.0,6.0]","[0.4771518210879332,3.5738870199968513,0.42956725193160644,0.4785774599104405,1.8921281961562229,0.5703221835347654]",1
6258,NEKOR312994580,Business Owner/Personal Business,9061,6400130,Personal loan,4393,732,6,4392,10,6,"[9061.0,6400130.0,732.0,4392.0,10.0,6.0]","[0.20950102490079772,2.574205115976765,0.1613356738911934,0.21569134981289426,3.153546993593705,0.5703221835347654]",1
6260,NEKOR770497128,Business Owner/Personal Business,21480,6499951,Personal loan,14703,612,17,10404,5,24,"[21480.0,6499951.0,612.0,10404.0,5.0,24.0]","[0.4966429770300337,2.6143542580851156,0.13488720276148955,0.5109409843928396,1.5767734967968525,2.2812887341390615]",1
6262,NEKOR637216793,Politician/Family Member or Close Asscociates,12096,9740466,Personal loan,8389,466,8,3728,1,18,"[12096.0,9740466.0,466.0,3728.0,1.0,18.0]","[0.27967381052864465,3.9177262663723607,0.10270822955368322,0.18308227506886834,0.3153546993593705,1.7109665506042964]",1
6279,NEKOR748824424,Retired,7110,9997806,Occupational Loans,3209,356,7,2492,0,9,"[7110.0,9997806.0,356.0,2492.0,0.0,9.0]","[0.16439159993871227,4.021231342760725,0.07846379768478805,0.12238225039474784,0.0,0.8554832753021482]",1
6311,NEKOR828189147,Politician/Family Member or Close Asscociates,8135,9626049,Vehicle loan,3340,371,3,1113,0,9,"[8135.0,9626049.0,371.0,1113.0,0.0,9.0]","[0.18809081090034097,3.8717064469695184,0.08176985657600103,0.05465948823810367,0.0,0.8554832753021482]",1
6314,NEKOR283115263,Lawyer/Accountant,15774,8467525,Personal loan,4635,257,15,3855,9,18,"[15774.0,8467525.0,257.0,3855.0,9.0,18.0]","[0.3647135158133962,3.4057349108004304,0.05664380900278238,0.18931925171418656,2.8381922942343345,1.7109665506042964]",1
6329,NEKOR858543962,Lawyer/Accountant,68598,7337898,Vehicle loan,27775,2314,6,13884,3,12,"[68598.0,7337898.0,2314.0,13884.0,3.0,12.0]","[1.5860668034593226,2.9513860768633875,0.5100146849511223,0.6818439664850237,0.9460640980781114,1.1406443670695308]",1
6338,NEKOR606940981,Politician/Family Member or Close Asscociates,5066,9397869,Occupational Loans,4245,117,21,2457,2,36,"[5066.0,9397869.0,117.0,2457.0,2.0,36.0]","[0.11713190510401074,3.779929854405996,0.02578725935146124,0.12066339856336093,0.630709398718741,3.4219331012085927]",1
6346,NEKOR121699453,Business Owner/Personal Business,146872,7283086,Occupational Loans,131880,7326,16,117216,2,18,"[146872.0,7283086.0,7326.0,117216.0,2.0,18.0]","[3.3958541583964204,2.929340066732825,1.6146791624684191,5.756483893367079,0.630709398718741,1.7109665506042964]",1
6348,NEKOR747340814,Business Owner/Personal Business,30365,6635494,Vehicle loan,26936,2244,9,20196,3,12,"[30365.0,6635494.0,2244.0,20196.0,3.0,12.0]","[0.702074673999859,2.668871195090276,0.49458641012546173,0.9918266167625711,0.9460640980781114,1.1406443670695308]",1
6352,NEKOR306854058,Retired,31176,9755703,Personal loan,10833,3611,3,10833,9,3,"[31176.0,9755703.0,3611.0,10833.0,9.0,3.0]","[0.7208259521363282,3.923854761161082,0.7958785770780046,0.5320091968404106,2.8381922942343345,0.2851610917673827]",1
6353,NEKOR209549474,Retired,13010,8019281,Vehicle loan,11922,496,14,6944,7,24,"[13010.0,8019281.0,496.0,6944.0,7.0,24.0]","[0.30080657035198965,3.2254460732290235,0.10932034733610918,0.3410202033471625,2.2074828955155934,2.2812887341390615]",1
6360,NEKOR951822284,Lawyer/Accountant,41019,9734223,Personal loan,38059,3171,7,22197,0,12,"[41019.0,9734223.0,3171.0,22197.0,0.0,12.0]","[0.9484077409122417,3.9152152607304376,0.6989008496024238,1.0900958314655769,0.0,1.1406443670695308]",1
6397,NEKOR841415947,Business Owner/Personal Business,22425,8555908,Vehicle loan,6673,1112,4,4448,7,6,"[22425.0,8555908.0,1112.0,4448.0,7.0,6.0]","[0.5184924934775841,3.4412835591506004,0.24508916580192222,0.21844151274311333,2.2074828955155934,0.5703221835347654]",1
6401,NEKOR738965528,Politician/Family Member or Close Asscociates,16810,8050374,Vehicle loan,6810,567,9,5103,4,12,"[16810.0,8050374.0,567.0,5103.0,4.0,12.0]","[0.3886670597707107,3.2379520316503467,0.12496902608785063,0.2506085970162112,1.261418797437482,1.1406443670695308]",1
6404,NEKOR605216104,Politician/Family Member or Close Asscociates,8985,8824788,Personal loan,3990,332,11,3652,9,12,"[8985.0,8824788.0,332.0,3652.0,9.0,12.0]","[0.2077438151124233,3.549430154857849,0.07317410345884728,0.1793499110921425,2.8381922942343345,1.1406443670695308]",1
6421,NEKOR844257075,Retired,4461,7940913,Personal loan,3175,132,6,792,7,24,"[4461.0,7940913.0,132.0,792.0,7.0,24.0]","[0.1031435903412933,3.193925571844072,0.02909331824267422,0.038895161441669455,2.2074828955155934,2.2812887341390615]",1
6462,NEKOR026521220,Politician/Family Member or Close Asscociates,17253,9651300,Personal loan,13735,1144,7,8008,6,12,"[17253.0,9651300.0,1144.0,8008.0,6.0,12.0]","[0.3989097431424195,3.881862686512079,0.2521420914365099,0.3932732990213245,1.8921281961562229,1.1406443670695308]",1
6470,NEKOR108738417,Lawyer/Accountant,35776,9814156,Occupational Loans,17162,5720,3,17160,10,3,"[35776.0,9814156.0,5720.0,17160.0,10.0,3.0]","[0.8271833866958326,3.947365222924232,1.2607104571825496,0.8427284979028382,3.153546993593705,0.2851610917673827]",1
6503,NEKOR261752196,Politician/Family Member or Close Asscociates,12670,6387535,Occupational Loans,3290,548,3,1644,6,6,"[12670.0,6387535.0,548.0,1644.0,6.0,6.0]","[0.29294536866715676,2.5691392636525583,0.12078135149231418,0.08073692602285933,1.8921281961562229,0.5703221835347654]",1
6510,NEKOR465914437,Politician/Family Member or Close Asscociates,5628,9094421,Occupational Loans,5456,227,13,2951,8,24,"[5628.0,9094421.0,227.0,2951.0,8.0,24.0]","[0.13012600906541105,3.6578796157338256,0.050031691220356424,0.144923764412079,2.522837594874964,2.2812887341390615]",1
6519,NEKOR202465408,Retired,15580,7791890,Personal loan,9210,511,3,1533,5,18,"[15580.0,7791890.0,511.0,1533.0,5.0,18.0]","[0.36022800661675625,3.133986825443889,0.11262640622732217,0.07528571021474656,1.5767734967968525,1.7109665506042964]",1
6552,NEKOR065248512,Politician/Family Member or Close Asscociates,7677,7164855,Vehicle loan,3489,290,3,870,10,12,"[7677.0,7164855.0,290.0,870.0,10.0,12.0]","[0.1775013098072425,2.8817862131287497,0.06391713856345094,0.04272574552304599,3.153546993593705,1.1406443670695308]",1
6571,NEKOR650934044,Politician/Family Member or Close Asscociates,3793,8413726,Personal loan,3786,105,16,1680,10,36,"[3793.0,8413726.0,105.0,1680.0,10.0,36.0]","[0.08769864114873918,3.384096340797253,0.023142412238490857,0.08250488790657158,3.153546993593705,3.4219331012085927]",1
6578,NEKOR287032260,Politician/Family Member or Close Asscociates,8300,6973755,Occupational Loans,5367,1789,3,5367,2,3,"[8300.0,6973755.0,1789.0,5367.0,2.0,3.0]","[0.19190580583562752,2.804923618515334,0.39430262375866804,0.263573650830101,0.630709398718741,0.2851610917673827]",1
6593,NEKOR728741533,Politician/Family Member or Close Asscociates,4926,7082691,Occupational Loans,3851,213,5,1065,3,18,"[4926.0,7082691.0,213.0,1065.0,3.0,18.0]","[0.11389493970437364,2.8487389173473963,0.04694603625522431,0.05230220572648734,0.9460640980781114,1.7109665506042964]",1
6624,NEKOR647210843,Lawyer/Accountant,30464,7958855,Personal loan,12880,357,10,3570,2,36,"[30464.0,7958855.0,357.0,3570.0,2.0,36.0]","[0.704363670961031,3.201142048414213,0.0786842016108689,0.1753228868014646,0.630709398718741,3.4219331012085927]",1
6662,NEKOR770927893,Lawyer/Accountant,148485,7736191,Vehicle loan,127763,14195,5,70975,6,9,"[148485.0,7736191.0,14195.0,70975.0,6.0,9.0]","[3.4331486240365248,3.1115840538197514,3.128633730717883,3.4855859637910225,1.8921281961562229,0.8554832753021482]",1
6664,NEKOR156601971,Retired,17925,9438885,Occupational Loans,15341,639,16,10224,5,24,"[17925.0,9438885.0,639.0,10224.0,5.0,24.0]","[0.4144471770606775,3.7964269563456288,0.14083810876567293,0.5021011749742784,1.5767734967968525,2.2812887341390615]",1
6698,NEKOR070993750,Retired,6051,7220138,Occupational Loans,5926,329,4,1316,2,18,"[6051.0,7220138.0,329.0,1316.0,2.0,18.0]","[0.13990626880860027,2.9040216648190347,0.07251289168060468,0.06462882886014773,0.630709398718741,1.7109665506042964]",1
6707,NEKOR519713667,Lawyer/Accountant,47258,8126816,Personal loan,23818,661,3,1983,4,36,"[47258.0,8126816.0,661.0,1983.0,4.0,36.0]","[1.092660791828926,3.268697873918472,0.14568699513945196,0.09738523376114966,1.261418797437482,3.4219331012085927]",1
6712,NEKOR175709619,Business Owner/Personal Business,177737,8290017,Personal loan,9812,545,11,5995,7,18,"[177737.0,8290017.0,545.0,5995.0,7.0,18.0]","[4.1094894231092685,3.334339173256536,0.12012013971407158,0.29441476369041464,2.2074828955155934,1.7109665506042964]",1
6714,NEKOR241262120,Lawyer/Accountant,38646,6335196,Occupational Loans,32954,2746,10,27460,3,12,"[38646.0,6335196.0,2746.0,27460.0,3.0,12.0]","[0.893541177388393,2.548087922263382,0.6052291810180561,1.3485620368538425,0.9460640980781114,1.1406443670695308]",1
6739,NEKOR022847155,Politician/Family Member or Close Asscociates,7963,8892516,Vehicle loan,7954,1325,3,3975,4,6,"[7963.0,8892516.0,1325.0,3975.0,4.0,6.0]","[0.18411396769507254,3.5766711271654232,0.2920352020571465,0.1952124579932274,1.261418797437482,0.5703221835347654]",1
6740,NEKOR483482958,Retired,18841,9195774,Vehicle loan,3982,165,24,3960,9,24,"[18841.0,9195774.0,165.0,3960.0,9.0,24.0]","[0.4356261792468745,3.6986449456754973,0.036366647803342776,0.19447580720834728,2.8381922942343345,2.2812887341390615]",1
6758,NEKOR746261776,Retired,21521,7438284,Occupational Loans,14528,1210,9,10890,6,12,"[21521.0,7438284.0,1210.0,10890.0,6.0,12.0]","[0.4975909454684988,2.9917624684011286,0.266688750557847,0.534808469822955,1.8921281961562229,1.1406443670695308]",1
6760,NEKOR727564715,Politician/Family Member or Close Asscociates,10695,7794611,Personal loan,9238,256,20,5120,5,36,"[10695.0,7794611.0,256.0,5120.0,5.0,36.0]","[0.24728103535084778,3.1350812426073795,0.056423405076701516,0.25144346790574196,1.5767734967968525,3.4219331012085927]",1
6762,NEKOR344965388,Lawyer/Accountant,73828,6637046,Vehicle loan,27383,1521,11,16731,0,18,"[73828.0,6637046.0,1521.0,16731.0,0.0,18.0]","[1.706990582317194,2.669495427151187,0.3352343715689961,0.8216602854552673,0.0,1.7109665506042964]",1
6777,NEKOR842887110,Lawyer/Accountant,52705,8286669,Vehicle loan,8459,469,14,6566,6,18,"[52705.0,8286669.0,469.0,6566.0,6.0,18.0]","[1.2186018670562349,3.3329925695581286,0.10336944133192583,0.3224566035681839,1.8921281961562229,1.7109665506042964]",1
6779,NEKOR658041970,Business Owner/Personal Business,149590,6828445,Occupational Loans,69107,5758,11,63338,4,12,"[149590.0,6828445.0,5758.0,63338.0,4.0,12.0]","[3.4586975295122317,2.746478282967059,1.2690858063736223,3.110532494182399,1.261418797437482,1.1406443670695308]",1
6792,NEKOR836289617,Business Owner/Personal Business,58300,8973418,Occupational Loans,49089,8181,5,40905,3,6,"[58300.0,8973418.0,8181.0,40905.0,3.0,6.0]","[1.3479648771345887,3.6092108321859073,1.803124519267559,2.008846690368042,0.9460640980781114,0.5703221835347654]",1
6797,NEKOR127586470,Politician/Family Member or Close Asscociates,5196,9108142,Personal loan,3508,1169,3,3507,10,3,"[5196.0,9108142.0,1169.0,3507.0,10.0,3.0]","[0.12013765868938804,3.663398358071296,0.25765218958853153,0.17222895350496817,3.153546993593705,0.2851610917673827]",1
6798,NEKOR911754009,Retired,3239,8960847,Occupational Loans,3224,537,6,3222,9,6,"[3239.0,8960847.0,537.0,3222.0,9.0,6.0]","[0.0748895066387467,3.604154632934807,0.11835690830542467,0.1582325885922462,2.8381922942343345,0.5703221835347654]",1
6828,NEKOR820901191,Retired,19736,8785361,Occupational Loans,6930,577,4,2308,9,12,"[19736.0,8785361.0,577.0,2308.0,9.0,12.0]","[0.4563196366231259,3.5335721668001665,0.12717306534865927,0.11334600076688524,2.8381922942343345,1.1406443670695308]",1
6840,NEKOR347896241,Lawyer/Accountant,14101,6254305,Personal loan,6262,173,3,519,5,36,"[14101.0,6254305.0,173.0,519.0,5.0,36.0]","[0.326031779287733,2.5155526415680716,0.038129879211989695,0.025488117156851575,1.5767734967968525,3.4219331012085927]",1
6845,NEKOR093791302,Retired,45539,8414644,Personal loan,7183,199,5,995,1,36,"[45539.0,8414644.0,199.0,995.0,1.0,36.0]","[1.0529154809576677,3.3844655708435907,0.0438603812900922,0.048864502063713525,0.3153546993593705,3.4219331012085927]",1
6854,NEKOR318287729,Retired,25438,8015795,Personal loan,24411,1356,11,14916,6,18,"[25438.0,8015795.0,1356.0,14916.0,6.0,18.0]","[0.5881566131140594,3.224043964360251,0.29886772376565335,0.7325255404847748,1.8921281961562229,1.7109665506042964]",1
