Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
3976,NEKOR770725450,Agent/Insurance Broker,39468,483776,Occupational Loans,4079,453,6,2718,2,9,"[39468.0,483776.0,453.0,2718.0,2.0,9.0]","[0.9125467885205479,0.19458021230612121,0.09984297851463197,0.13348112222027472,0.630709398718741,0.8554832753021482]",2
3982,NEKOR819334252,Student,31089,176315,Vehicle loan,23620,656,17,11152,9,36,"[31089.0,176315.0,656.0,11152.0,9.0,36.0]","[0.718814409352268,0.07091589936820711,0.14458497550904764,0.5476753035321942,2.8381922942343345,3.4219331012085927]",2
3985,NEKOR143117166,Agent/Insurance Broker,23929,65870,Vehicle loan,3345,1115,3,3345,0,3,"[23929.0,65870.0,1115.0,3345.0,0.0,3.0]","[0.5532667503422568,0.02649366356455096,0.2457503775801648,0.16427312502826305,0.0,0.2851610917673827]",2
3986,NEKOR112581900,Charity Officer,4087,784156,Personal loan,3810,158,16,2528,8,24,"[4087.0,784156.0,158.0,2528.0,8.0,24.0]","[0.09449626848797708,0.31539646646613057,0.034823820320776716,0.12415021227846008,2.522837594874964,2.2812887341390615]",2
3990,NEKOR521269294,Charity Officer,11707,107520,Personal loan,5559,463,10,4630,5,12,"[11707.0,107520.0,463.0,4630.0,5.0,12.0]","[0.27067967095393874,0.04324576751875693,0.10204701777544063,0.22737954226632523,1.5767734967968525,1.1406443670695308]",2
3991,NEKOR851245156,Docter/Nurse/Pharmacist,12481,906731,Vehicle loan,6195,344,15,5160,2,18,"[12481.0,906731.0,344.0,5160.0,2.0,18.0]","[0.28857546537764667,0.36469752630254826,0.07581895057181766,0.25340786999875553,0.630709398718741,1.7109665506042964]",2
3992,NEKOR343669307,Student,15481,193241,Vehicle loan,7296,810,5,4050,0,9,"[15481.0,193241.0,810.0,4050.0,0.0,9.0]","[0.35793900965558434,0.07772372917682392,0.1785271801255009,0.1988957119176279,0.0,0.8554832753021482]",2
3994,NEKOR437909583,Agent/Insurance Broker,19281,175951,Vehicle loan,8174,908,4,3632,5,9,"[19281.0,175951.0,908.0,3632.0,5.0,9.0]","[0.4457994990743054,0.07076949442608631,0.2001267648814257,0.1783677100456357,1.5767734967968525,0.8554832753021482]",2
3996,NEKOR277002802,Charity Officer,7030,510591,Occupational Loans,5596,466,6,2796,6,12,"[7030.0,510591.0,466.0,2796.0,6.0,12.0]","[0.16254190542463393,0.205365510446146,0.10270822955368322,0.13731170630165127,1.8921281961562229,1.1406443670695308]",2
3997,NEKOR376431070,Employee,10960,162348,Vehicle loan,5285,440,3,1320,10,12,"[10960.0,162348.0,440.0,1320.0,10.0,12.0]","[0.25340814842873227,0.0652982130313909,0.09697772747558073,0.06482526906944909,3.153546993593705,1.1406443670695308]",2
3999,NEKOR860691362,Charity Officer,5293,998030,Vehicle loan,3431,285,4,1140,8,12,"[5293.0,998030.0,285.0,1140.0,8.0,12.0]","[0.12238041328770802,0.40141902303520255,0.06281511893304662,0.05598545965088785,2.522837594874964,1.1406443670695308]",2
4001,NEKOR147693851,Agent/Insurance Broker,4227,447494,Vehicle loan,3708,618,4,2472,8,6,"[4227.0,447494.0,618.0,2472.0,8.0,6.0]","[0.09773323388761417,0.17998717903681746,0.13620962631797476,0.12140004934824103,2.522837594874964,0.5703221835347654]",2
4002,NEKOR425707007,Agent/Insurance Broker,23535,252089,Personal loan,20653,6884,3,20652,6,3,"[23535.0,252089.0,6884.0,20652.0,6.0,3.0]","[0.544157004860421,0.10139306443485785,1.5172606271406768,1.0142208006229263,1.8921281961562229,0.2851610917673827]",2
4003,NEKOR925400043,Other,16159,112449,Personal loan,7474,207,5,1035,8,36,"[16159.0,112449.0,207.0,1035.0,8.0,36.0]","[0.37361517066239824,0.045228267408079406,0.045623612698739116,0.05082890415672713,2.522837594874964,3.4219331012085927]",2
4009,NEKOR841735668,Employee,11821,187403,Vehicle loan,3280,273,9,2457,7,12,"[11821.0,187403.0,273.0,2457.0,7.0,12.0]","[0.2733154856365004,0.07537561914357892,0.06017027182007623,0.12066339856336093,2.2074828955155934,1.1406443670695308]",2
4010,NEKOR073172867,Street Vendor,12012,110216,Vehicle loan,9496,1055,5,5275,7,9,"[12012.0,110216.0,1055.0,5275.0,7.0,9.0]","[0.2777316312888624,0.04433012939776147,0.23252614201531288,0.25905552601616966,2.2074828955155934,0.8554832753021482]",2
4012,NEKOR372964239,Employee,44665,97536,Personal loan,43342,4815,6,28890,0,9,"[44665.0,97536.0,4815.0,28890.0,0.0,9.0]","[1.032707568391362,0.03923008910630093,1.0612449040793663,1.4187894116790791,0.0,0.8554832753021482]",2
4014,NEKOR580460868,Househusband/Housewife/Unemployed,5458,85044,Occupational Loans,4152,115,15,1725,5,36,"[5458.0,85044.0,115.0,1725.0,5.0,36.0]","[0.1261954082229946,0.03420566455417749,0.02534645149929951,0.08471484026121189,1.5767734967968525,3.4219331012085927]",2
4016,NEKOR906779957,Street Vendor,22749,121861,Vehicle loan,8238,343,8,2744,4,24,"[22749.0,121861.0,343.0,2744.0,4.0,24.0]","[0.5259837562596013,0.04901388091148845,0.0755985466457368,0.13475798358073357,1.261418797437482,2.2812887341390615]",2
4018,NEKOR617533991,Househusband/Housewife/Unemployed,4927,156984,Occupational Loans,3787,157,12,1884,3,24,"[4927.0,156984.0,157.0,1884.0,3.0,24.0]","[0.11391806088579963,0.06314075119200649,0.03460341639469585,0.09252333858094099,0.9460640980781114,2.2812887341390615]",2
4022,NEKOR153198541,Househusband/Housewife/Unemployed,4287,121921,Occupational Loans,3242,540,4,2160,8,6,"[4287.0,121921.0,540.0,2160.0,8.0,6.0]","[0.09912050477317293,0.049038013594255615,0.11901812008366726,0.10607771302273489,2.522837594874964,0.5703221835347654]",2
4023,NEKOR620664287,Student,12604,167622,Occupational Loans,12393,1377,9,12393,3,9,"[12604.0,167622.0,1377.0,12393.0,3.0,9.0]","[0.2914193706930421,0.06741947584662457,0.3034962062133515,0.6086208784679414,0.9460640980781114,0.8554832753021482]",2
4024,NEKOR725354105,Police/Military,7213,860873,Occupational Loans,5098,849,5,4245,1,6,"[7213.0,860873.0,849.0,4245.0,1.0,6.0]","[0.16677308162558813,0.3462529168636052,0.18712293324265464,0.20847217212106925,0.3153546993593705,0.5703221835347654]",2
4026,NEKOR807879262,Househusband/Housewife/Unemployed,4669,90622,Vehicle loan,3272,1090,3,3270,9,3,"[4669.0,90622.0,1090.0,3270.0,9.0,3.0]","[0.10795279607789698,0.03644919962876479,0.24024027942814316,0.16058987110386252,2.8381922942343345,0.2851610917673827]",2
4030,NEKOR051388092,Police/Military,7437,411582,Occupational Loans,6213,690,4,2760,7,9,"[7437.0,411582.0,690.0,2760.0,7.0,9.0]","[0.17195222626500747,0.1655429639779112,0.15207870899579706,0.135543744417939,2.2074828955155934,0.8554832753021482]",2
4031,NEKOR265664016,Student,33202,147232,Personal loan,31615,878,35,30730,6,36,"[33202.0,147232.0,878.0,30730.0,6.0,36.0]","[0.7676694657053621,0.059218385819583524,0.19351464709899974,1.5091519079577052,1.8921281961562229,3.4219331012085927]",2
4032,NEKOR878629799,Other,58244,464754,Personal loan,38398,1066,3,3198,4,36,"[58244.0,464754.0,1066.0,3198.0,4.0,36.0]","[1.3466700909747338,0.18692934744617148,0.2349505852022024,0.15705394733643804,1.261418797437482,3.4219331012085927]",2
4033,NEKOR793739169,Agent/Insurance Broker,6395,381614,Personal loan,5632,156,34,5304,9,36,"[6395.0,381614.0,156.0,5304.0,9.0,36.0]","[0.1478599552191371,0.15348949335847198,0.034383012468614985,0.26047971753360455,2.8381922942343345,3.4219331012085927]",2
4035,NEKOR145098186,Student,29328,37697,Occupational Loans,3848,160,23,3680,0,24,"[29328.0,37697.0,160.0,3680.0,0.0,24.0]","[0.6780980088611186,0.015162162371229353,0.03526462817293845,0.18072499255725202,0.0,2.2812887341390615]",2
4036,NEKOR759877148,Agent/Insurance Broker,8175,240578,Personal loan,7620,317,18,5706,8,24,"[8175.0,240578.0,317.0,5706.0,8.0,24.0]","[0.18901565815738014,0.09676320924597753,0.0698680445676343,0.2802219585683913,2.522837594874964,2.2812887341390615]",2
4040,NEKOR831948070,Employee,16041,124254,Personal loan,11475,3825,3,11475,5,3,"[16041.0,124254.0,3825.0,11475.0,5.0,3.0]","[0.37088687125413267,0.04997637274251882,0.8430450172593098,0.5635378504332791,1.5767734967968525,0.2851610917673827]",2
4044,NEKOR590252986,Teacher/Instructor,7934,494560,Personal loan,4221,469,5,2345,9,9,"[7934.0,494560.0,469.0,2345.0,9.0,9.0]","[0.18344345343371915,0.19891765982213938,0.10336944133192583,0.11516307270292282,2.8381922942343345,0.8554832753021482]",2
4050,NEKOR345379877,Employee,12327,54657,Personal loan,12103,4034,3,12102,8,3,"[12327.0,54657.0,4034.0,12102.0,8.0,3.0]","[0.28501480343804586,0.021983667366747558,0.8891094378102106,0.5943298532412674,2.522837594874964,0.2851610917673827]",2
4051,NEKOR950698166,Business Owner/Personal Business,54255,105571,Occupational Loans,50408,16802,3,50406,10,3,"[54255.0,105571.0,16802.0,50406.0,10.0,3.0]","[1.2544396982665027,0.04246185754020357,3.703226766010699,2.4754412975110993,3.153546993593705,0.2851610917673827]",2
4053,NEKOR863769344,Police/Military,12640,163629,Occupational Loans,7689,320,4,1280,9,24,"[12640.0,163629.0,320.0,1280.0,9.0,24.0]","[0.29225173322437736,0.06581344580846984,0.0705292563458769,0.06286086697643549,2.8381922942343345,2.2812887341390615]",2
4056,NEKOR131656524,Police/Military,6740,571453,Personal loan,4838,403,10,4030,0,12,"[6740.0,571453.0,403.0,4030.0,0.0,12.0]","[0.15583676281109995,0.22984489942239772,0.08882278221058872,0.1979135108711211,0.0,1.1406443670695308]",2
4058,NEKOR854983930,Student,23481,66317,Vehicle loan,4118,171,20,3420,9,24,"[23481.0,66317.0,171.0,3420.0,9.0,24.0]","[0.5429084610634181,0.026673452051166325,0.037689071359827964,0.16795637895266358,2.8381922942343345,2.2812887341390615]",2
4060,NEKOR443082889,Student,11817,75155,Vehicle loan,3094,257,9,2313,9,12,"[11817.0,75155.0,257.0,2313.0,9.0,12.0]","[0.27322300091079643,0.030228196222769503,0.05664380900278238,0.11359155102851194,2.8381922942343345,1.1406443670695308]",2
4062,NEKOR448947331,Charity Officer,10484,26411,Occupational Loans,9849,820,9,7380,8,12,"[10484.0,26411.0,820.0,7380.0,8.0,12.0]","[0.24240246606996615,0.010622804742725905,0.18073121938630954,0.36243218616101086,2.522837594874964,1.1406443670695308]",2
4064,NEKOR185674263,Judge/Attorney,10891,1079102,Vehicle loan,5124,284,8,2272,7,18,"[10891.0,1079102.0,284.0,2272.0,7.0,18.0]","[0.2518127869103397,0.43402710399019384,0.06259471500696574,0.11157803888317298,2.2074828955155934,1.7109665506042964]",2
4066,NEKOR925996129,Student,4603,20115,Occupational Loans,4355,483,5,2415,9,9,"[4603.0,20115.0,483.0,2415.0,9.0,9.0]","[0.10642679810378236,0.008090481897691551,0.10645509629705793,0.11860077636569664,2.8381922942343345,0.8554832753021482]",2
4068,NEKOR615885872,Agent/Insurance Broker,26893,385561,Vehicle loan,20718,6906,3,20718,4,3,"[26893.0,385561.0,6906.0,20718.0,4.0,3.0]","[0.6217979320888593,0.1550770216731719,1.5221095135144558,1.0174620640763987,1.261418797437482,0.2851610917673827]",2
4069,NEKOR431655765,Other,50608,277484,Vehicle loan,21230,589,8,4712,0,36,"[50608.0,277484.0,589.0,4712.0,0.0,36.0]","[1.1701167496059564,0.11160722241605978,0.12981791246162966,0.23140656655700315,0.0,3.4219331012085927]",2
4070,NEKOR854483667,Street Vendor,14098,442427,Occupational Loans,7013,389,11,4279,8,18,"[14098.0,442427.0,389.0,4279.0,8.0,18.0]","[0.3259624157434551,0.1779491739771305,0.0857371272454566,0.21014191390013082,2.522837594874964,1.7109665506042964]",2
4076,NEKOR365616472,Househusband/Housewife/Unemployed,4118,141278,Vehicle loan,3159,351,3,1053,5,9,"[4118.0,141278.0,351.0,1053.0,5.0,9.0]","[0.09521302511218244,0.056823619266322,0.07736177805438373,0.05171288509858325,1.5767734967968525,0.8554832753021482]",2
4077,NEKOR647869965,Politician/Family Member or Close Asscociates,11928,1129942,Occupational Loans,9734,811,11,8921,5,12,"[11928.0,1129942.0,811.0,8921.0,5.0,12.0]","[0.2757894520490802,0.45447553052157036,0.17874758405158175,0.4381107767943601,1.5767734967968525,1.1406443670695308]",2
4079,NEKOR177120374,Agent/Insurance Broker,7449,408413,Personal loan,3028,1009,3,3027,8,3,"[7449.0,408413.0,1009.0,3027.0,8.0,3.0]","[0.17222968044211923,0.16426835611642554,0.22238756141559307,0.14865612838880485,2.522837594874964,0.2851610917673827]",2
4081,NEKOR028971899,Agent/Insurance Broker,15143,350618,Personal loan,14985,624,9,5616,3,24,"[15143.0,350618.0,624.0,5616.0,3.0,24.0]","[0.35012405033360333,0.14102254944095532,0.13753204987445994,0.2758020538591107,0.9460640980781114,2.2812887341390615]",2
4082,NEKOR997449587,Other,96471,471807,Personal loan,27601,4600,6,27600,3,6,"[96471.0,471807.0,4600.0,27600.0,3.0,6.0]","[2.2305234933456415,0.18976614430545155,1.0138580599719804,1.3554374441793902,0.9460640980781114,0.5703221835347654]",2
4083,NEKOR363023128,Charity Officer,6031,333059,Vehicle loan,4121,171,9,1539,3,24,"[6031.0,333059.0,171.0,1539.0,3.0,24.0]","[0.13944384518008068,0.13396011982914494,0.037689071359827964,0.0755803705286986,0.9460640980781114,2.2812887341390615]",2
4084,NEKOR327808065,Employee,11995,159999,Personal loan,3491,387,5,1935,2,9,"[11995.0,159999.0,387.0,1935.0,2.0,9.0]","[0.27733857120462074,0.06435341850105646,0.08529631939329486,0.09502795124953334,0.630709398718741,0.8554832753021482]",2
4089,NEKOR843799525,Police/Military,21821,463513,Vehicle loan,15865,5288,3,15864,8,3,"[21821.0,463513.0,5288.0,15864.0,8.0,3.0]","[0.5045272998962926,0.18643020312427067,1.1654959611156157,0.7790818700891973,2.522837594874964,0.2851610917673827]",2
4090,NEKOR297572035,Househusband/Housewife/Unemployed,4436,178432,Vehicle loan,3955,659,4,2636,6,6,"[4436.0,178432.0,659.0,2636.0,6.0,6.0]","[0.10256556080564383,0.07176738085850852,0.14524618728729022,0.12945409792959683,1.8921281961562229,0.5703221835347654]",2
4091,NEKOR499690729,Househusband/Housewife/Unemployed,6270,84794,Vehicle loan,3571,396,3,1188,4,9,"[6270.0,84794.0,396.0,1188.0,4.0,9.0]","[0.14496980754088973,0.034105111709314316,0.08727995472802266,0.05834274216250419,1.261418797437482,0.8554832753021482]",2
4092,NEKOR870745368,Docter/Nurse/Pharmacist,3442,348689,Personal loan,3156,526,5,2630,10,6,"[3442.0,348689.0,526.0,2630.0,10.0,6.0]","[0.07958310646822048,0.14024668368999102,0.11593246511853515,0.1291594376156448,3.153546993593705,0.5703221835347654]",2
4095,NEKOR461381944,Business Owner/Personal Business,38402,110125,Personal loan,23668,1972,3,5916,9,12,"[38402.0,110125.0,1972.0,5916.0,9.0,12.0]","[0.8878996091204541,0.044293528162231276,0.43463654223146636,0.29053506955671277,2.8381922942343345,1.1406443670695308]",2
4096,NEKOR891687356,Househusband/Housewife/Unemployed,3590,111211,Personal loan,3096,516,3,1548,6,6,"[3590.0,111211.0,516.0,1548.0,6.0,6.0]","[0.08300504131926541,0.04473032972031694,0.1137284258577265,0.07602236099962667,1.8921281961562229,0.5703221835347654]",2
4097,NEKOR871441612,Agent/Insurance Broker,15462,412551,Vehicle loan,3391,188,9,1692,10,18,"[15462.0,412551.0,188.0,1692.0,10.0,18.0]","[0.3574997072084907,0.1659327068046009,0.041435938103202674,0.08309420853447566,3.153546993593705,1.7109665506042964]",2
4101,NEKOR591488371,Police/Military,8279,340743,Occupational Loans,4490,187,11,2057,5,24,"[8279.0,340743.0,187.0,2057.0,5.0,24.0]","[0.19142026102568196,0.1370507120688597,0.04121553417712181,0.10101937763322484,1.5767734967968525,2.2812887341390615]",2
4104,NEKOR167528793,Agent/Insurance Broker,7134,290994,Vehicle loan,4195,233,7,1631,3,18,"[7134.0,290994.0,233.0,1631.0,3.0,18.0]","[0.16494650829293578,0.11704109815246609,0.05135411477684161,0.0800984953426299,0.9460640980781114,1.7109665506042964]",2
4106,NEKOR766887522,Street Vendor,93604,164826,Personal loan,51910,5767,9,51903,4,9,"[93604.0,164826.0,5767.0,51903.0,4.0,9.0]","[2.164235066197359,0.06629489282967475,1.2710694417083501,2.5489590458421336,1.261418797437482,0.8554832753021482]",2
4110,NEKOR020988315,Agent/Insurance Broker,38557,108563,Personal loan,15999,444,35,15540,7,36,"[38557.0,108563.0,444.0,15540.0,7.0,36.0]","[0.8914833922414809,0.04366527398752612,0.09785934317990419,0.763170213135787,2.2074828955155934,3.4219331012085927]",2
4114,NEKOR860120277,Employee,12197,165346,Vehicle loan,6851,761,5,3805,6,9,"[12197.0,165346.0,761.0,3805.0,6.0,9.0]","[0.28200904985266856,0.06650404274699018,0.16772738774753848,0.18686374909791956,1.8921281961562229,0.8554832753021482]",2
4115,NEKOR672426742,Househusband/Housewife/Unemployed,3204,125180,Vehicle loan,3088,85,36,3060,4,36,"[3204.0,125180.0,85.0,3060.0,4.0,36.0]","[0.07408026528883742,0.050348820479892045,0.01873433371687355,0.15027676011554109,1.261418797437482,3.4219331012085927]",2
4117,NEKOR196343395,Retired,27047,915953,Personal loan,8521,236,36,8496,0,36,"[27047.0,915953.0,236.0,8496.0,0.0,36.0]","[0.62535859402846,0.3684067196438613,0.05201532655508421,0.41723900455609053,0.0,3.4219331012085927]",2
4119,NEKOR793770843,Teacher/Instructor,21930,387214,Occupational Loans,21822,606,4,2424,4,36,"[21930.0,387214.0,606.0,2424.0,4.0,36.0]","[0.5070475086717243,0.15574187708340723,0.13356477920500437,0.11904276683662471,1.261418797437482,3.4219331012085927]",2
4120,NEKOR480682800,Docter/Nurse/Pharmacist,21115,827552,Vehicle loan,5902,163,16,2608,5,36,"[21115.0,827552.0,163.0,2608.0,5.0,36.0]","[0.4882037458095513,0.332850831488861,0.035925839951181045,0.1280790164644873,1.5767734967968525,3.4219331012085927]",2
4121,NEKOR377493988,Police/Military,9275,793929,Personal loan,9256,1542,5,7710,4,6,"[9275.0,793929.0,1542.0,7710.0,4.0,6.0]","[0.2144489577259573,0.31932727827752205,0.3398628540166943,0.37863850342837313,1.261418797437482,0.5703221835347654]",2
4122,NEKOR535893555,Charity Officer,10543,960191,Personal loan,5117,852,5,4260,6,6,"[10543.0,960191.0,852.0,4260.0,6.0,6.0]","[0.24376661577409894,0.3861997466480909,0.18778414502089724,0.20920882290594936,1.8921281961562229,0.5703221835347654]",2
4123,NEKOR661011633,Docter/Nurse/Pharmacist,59435,921162,Vehicle loan,25416,2824,7,19768,9,9,"[59435.0,921162.0,2824.0,19768.0,9.0,9.0]","[1.374207418053075,0.37050183871943054,0.6224206872523635,0.9708075143673255,2.8381922942343345,0.8554832753021482]",2
4125,NEKOR924679142,Business Owner/Personal Business,217496,794963,Personal loan,37344,12448,3,37344,6,3,"[217496.0,794963.0,12448.0,37344.0,6.0,3.0]","[5.028764475424777,0.31974316484387616,2.743588071854611,1.8339657940375054,1.8921281961562229,0.2851610917673827]",2
4126,NEKOR408984305,Employee,19071,184562,Vehicle loan,14863,1238,11,13618,8,12,"[19071.0,184562.0,1238.0,13618.0,8.0,12.0]","[0.44094405097484973,0.07423293661455373,0.27286006048811123,0.6687806925664832,2.522837594874964,1.1406443670695308]",2
4127,NEKOR529626638,Police/Military,8552,97588,Personal loan,7374,2458,3,7374,8,3,"[8552.0,97588.0,2458.0,7374.0,8.0,3.0]","[0.1977323435549743,0.03925100409803247,0.5417528503067669,0.3621375258470588,2.522837594874964,0.2851610917673827]",2
4129,NEKOR683443139,Househusband/Housewife/Unemployed,3985,99279,Personal loan,3020,251,11,2761,2,12,"[3985.0,99279.0,251.0,2761.0,2.0,12.0]","[0.0921379079825272,0.039931143540687025,0.05532138544629719,0.13559285447026437,0.630709398718741,1.1406443670695308]",2
4130,NEKOR702840899,Judge/Attorney,8105,312271,Vehicle loan,7661,851,6,5106,7,9,"[8105.0,312271.0,851.0,5106.0,7.0,9.0]","[0.1873971754575616,0.12559894967308172,0.18756374109481636,0.2507559271731872,2.2074828955155934,0.8554832753021482]",2
4132,NEKOR071916268,Docter/Nurse/Pharmacist,21552,719723,Personal loan,6489,721,8,5768,2,9,"[21552.0,719723.0,721.0,5768.0,2.0,9.0]","[0.4983077020927042,0.2894807806538532,0.15891123070430388,0.28326678181256243,0.630709398718741,0.8554832753021482]",2
4133,NEKOR722583300,Employee,10968,88943,Personal loan,10162,3387,3,10161,10,3,"[10968.0,88943.0,3387.0,10161.0,10.0,3.0]","[0.2535931178801401,0.03577388672266367,0.7465080976358908,0.499007241677782,3.153546993593705,0.2851610917673827]",2
4138,NEKOR978104072,Docter/Nurse/Pharmacist,13571,132486,Occupational Loans,5047,1682,3,5046,0,3,"[13571.0,132486.0,1682.0,5046.0,0.0,3.0]","[0.31377755313196404,0.053287376818173644,0.3707194036680154,0.24780932403366676,0.0,0.2851610917673827]",2
