Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
4011,NEKOR144261511,Other,73269,2059307,Personal loan,50711,2817,15,42255,0,18,"[73269.0,2059307.0,2817.0,42255.0,0.0,18.0]","[1.6940658419000716,0.8282767091866515,0.6208778597697976,2.075145261007251,0.0,1.7109665506042964]",0
4013,NEKOR288407212,Street Vendor,23898,2128580,Personal loan,3208,133,24,3192,2,24,"[23898.0,2128580.0,133.0,3192.0,2.0,24.0]","[0.5525499937180515,0.8561390980754802,0.029313722168755083,0.15675928702248598,0.630709398718741,2.2812887341390615]",0
4017,NEKOR813023808,Police/Military,25715,1778306,Occupational Loans,15977,1775,4,7100,0,9,"[25715.0,1778306.0,1775.0,7100.0,0.0,9.0]","[0.5945611803690557,0.7152549093490566,0.3912169687935359,0.34868137150991557,0.0,0.8554832753021482]",0
4025,NEKOR907005713,Other,71889,2946555,Occupational Loans,41200,4577,7,32039,1,9,"[71889.0,2946555.0,4577.0,32039.0,1.0,9.0]","[1.6621586115322202,1.1851379511833224,1.0087887696721205,1.5734369664515755,0.3153546993593705,0.8554832753021482]",0
4034,NEKOR511802865,Politician/Family Member or Close Asscociates,8131,2156966,Personal loan,5078,211,17,3587,5,24,"[8131.0,2156966.0,211.0,3587.0,5.0,24.0]","[0.18799832617463705,0.8675562702926252,0.04650522840306258,0.17615775769099537,1.5767734967968525,2.2812887341390615]",0
4037,NEKOR859620763,Business Owner/Personal Business,301622,2895978,Personal loan,116628,4859,22,106898,9,24,"[301622.0,2895978.0,4859.0,106898.0,9.0,24.0]","[6.973856984066705,1.164795306244742,1.0709426768269246,5.249766373474219,2.8381922942343345,2.2812887341390615]",0
4038,NEKOR205883405,Business Owner/Personal Business,293116,1770036,Personal loan,98511,10945,3,32835,2,9,"[293116.0,1770036.0,10945.0,32835.0,2.0,9.0]","[6.7771882148573255,0.7119286212409826,2.412320970955071,1.6125285681025463,0.630709398718741,0.8554832753021482]",0
4041,NEKOR105538135,Judge/Attorney,138900,1253079,Occupational Loans,53595,1488,11,16368,9,36,"[138900.0,1253079.0,1488.0,16368.0,9.0,36.0]","[3.211532100068514,0.5040026331532405,0.32796104200832754,0.8038333364611687,2.8381922942343345,3.4219331012085927]",0
4042,NEKOR002950067,Street Vendor,5805,3027632,Personal loan,5095,566,7,3962,7,9,"[5805.0,3027632.0,566.0,3962.0,7.0,9.0]","[0.1342184581778094,1.217748043195211,0.12474862216176975,0.19457402731299797,2.2074828955155934,0.8554832753021482]",0
4043,NEKOR390651255,Judge/Attorney,13085,1380615,Vehicle loan,8778,243,21,5103,1,36,"[13085.0,1380615.0,243.0,5103.0,1.0,36.0]","[0.3025406589589381,0.5552990636431231,0.05355815403765027,0.2506085970162112,0.3153546993593705,3.4219331012085927]",0
4045,NEKOR093550873,Police/Military,5882,1448464,Occupational Loans,5673,472,4,1888,1,12,"[5882.0,1448464.0,472.0,1888.0,1.0,12.0]","[0.13599878914760977,0.582588703527611,0.10403065311016842,0.09271977879024235,0.3153546993593705,1.1406443670695308]",0
4048,NEKOR413637188,Police/Military,12461,1252027,Vehicle loan,11291,1881,6,11286,6,6,"[12461.0,1252027.0,1881.0,11286.0,6.0,6.0]","[0.28811304174912705,0.5035795067820562,0.4145797849581076,0.5542560505437898,1.8921281961562229,0.5703221835347654]",0
4049,NEKOR879632302,Politician/Family Member or Close Asscociates,14909,1720315,Vehicle loan,6532,181,17,3077,4,36,"[14909.0,1720315.0,181.0,3077.0,4.0,36.0]","[0.34471369387992423,0.6919302692432137,0.03989311062063662,0.15111163100507186,1.261418797437482,3.4219331012085927]",0
4055,NEKOR159847590,Tour Guide,25898,1567752,Occupational Loans,5858,162,5,810,3,36,"[25898.0,1567752.0,162.0,810.0,3.0,36.0]","[0.5987923565700098,0.6305676945597676,0.03570543602510018,0.03977914238352558,0.9460640980781114,3.4219331012085927]",0
4057,NEKOR569499432,Street Vendor,59103,2070827,Personal loan,46537,3878,8,31024,9,12,"[59103.0,2070827.0,3878.0,31024.0,9.0,12.0]","[1.3665311858196498,0.8329101842779469,0.8547264253415956,1.5235902633413552,2.8381922942343345,1.1406443670695308]",0
4059,NEKOR433699516,Judge/Attorney,133864,2731827,Personal loan,129959,7219,18,129942,5,18,"[133864.0,2731827.0,7219.0,129942.0,5.0,18.0]","[3.0950938304072824,1.0987719060961978,1.5910959423777666,6.381458419259359,1.5767734967968525,1.7109665506042964]",0
4061,NEKOR709601461,Street Vendor,16379,2310874,Occupational Loans,15036,2506,5,12530,5,6,"[16379.0,2310874.0,2506.0,12530.0,5.0,6.0]","[0.3787018305761137,0.9294598192814351,0.5523322387586485,0.615348955636513,1.5767734967968525,0.5703221835347654]",0
4067,NEKOR619380941,Tour Guide,12491,2198800,Personal loan,12420,1380,6,8280,10,9,"[12491.0,2198800.0,1380.0,8280.0,10.0,9.0]","[0.28880667719190645,0.8843823811406505,0.3041574179915941,0.40663123325381706,3.153546993593705,0.8554832753021482]",0
4072,NEKOR915922310,Other,7676,3016531,Vehicle loan,3140,87,25,2175,2,36,"[7676.0,3016531.0,87.0,2175.0,2.0,36.0]","[0.1774781886258165,1.2132830946719062,0.01917514156903528,0.10681436380761498,0.630709398718741,3.4219331012085927]",0
4074,NEKOR876696238,Police/Military,23214,1669880,Personal loan,14828,1235,11,13585,0,12,"[23214.0,1669880.0,1235.0,13585.0,0.0,12.0]","[0.5367351056226817,0.6716447383205154,0.27219884870986866,0.6671600608397469,0.0,1.1406443670695308]",0
4078,NEKOR399354089,Docter/Nurse/Pharmacist,25216,1279380,Vehicle loan,10862,1206,9,10854,5,9,"[25216.0,1279380.0,1206.0,10854.0,5.0,9.0]","[0.583023710837492,0.5145811946442266,0.26580713485352353,0.5330405079392427,1.5767734967968525,0.8554832753021482]",0
4093,NEKOR374903288,Judge/Attorney,19916,1530415,Personal loan,10270,1141,5,5705,6,9,"[19916.0,1530415.0,1141.0,5705.0,6.0,9.0]","[0.46048144927980217,0.6155503282851412,0.2514808796582673,0.280172848516066,1.8921281961562229,0.8554832753021482]",0
4098,NEKOR165137402,Police/Military,13509,1973329,Personal loan,9364,1560,4,6240,10,6,"[13509.0,1973329.0,1560.0,6240.0,10.0,6.0]","[0.3123440398835533,0.7936953792040652,0.3438301246861499,0.306446726510123,3.153546993593705,0.5703221835347654]",0
4099,NEKOR177882268,Police/Military,32064,1412254,Vehicle loan,11245,468,13,6084,7,24,"[32064.0,1412254.0,468.0,6084.0,7.0,24.0]","[0.7413575612425978,0.5680246294776279,0.10314903740584495,0.2987855583473699,2.2074828955155934,2.2812887341390615]",0
4105,NEKOR668639118,Tour Guide,86570,1795009,Vehicle loan,27608,2300,9,20700,1,12,"[86570.0,1795009.0,2300.0,20700.0,1.0,12.0]","[2.0016006760470213,0.7219730460200554,0.5069290299859902,1.0165780831345426,0.3153546993593705,1.1406443670695308]",0
4108,NEKOR027174750,Docter/Nurse/Pharmacist,27076,1879488,Occupational Loans,12817,4272,3,12816,3,3,"[27076.0,1879488.0,4272.0,12816.0,3.0,3.0]","[0.6260291082898134,0.7559514611448421,0.9415655722174565,0.6293944306015603,0.9460640980781114,0.2851610917673827]",0
4112,NEKOR875741495,Lawyer/Accountant,92478,2020299,Occupational Loans,86461,7205,6,43230,9,12,"[92478.0,2020299.0,7205.0,43230.0,9.0,12.0]","[2.1382006159117064,0.8125872476969597,1.5880102874126345,2.1230275620244576,2.8381922942343345,1.1406443670695308]",0
4124,NEKOR400820942,Retired,16715,1715745,Personal loan,5991,665,3,1995,0,9,"[16715.0,1715745.0,665.0,1995.0,0.0,9.0]","[0.3864705475352427,0.6900921632391147,0.14656861084377543,0.09797455438905374,0.0,0.8554832753021482]",0
4128,NEKOR599792736,Judge/Attorney,10618,2567536,Personal loan,9186,3062,3,9186,6,3,"[10618.0,2567536.0,3062.0,9186.0,6.0,3.0]","[0.24550070438104737,1.0326921963545301,0.6748768216596095,0.4511249406605753,1.8921281961562229,0.2851610917673827]",0
4135,NEKOR518735297,Docter/Nurse/Pharmacist,57201,1995768,Occupational Loans,27181,755,32,24160,3,36,"[57201.0,1995768.0,755.0,24160.0,3.0,36.0]","[1.3225546987474375,0.802720600347605,0.1664049641910533,1.1864988641802199,0.9460640980781114,3.4219331012085927]",0
4136,NEKOR804494189,Other,23721,2915510,Personal loan,4508,500,7,3500,1,9,"[23721.0,2915510.0,500.0,3500.0,1.0,9.0]","[0.5484575446056531,1.1726512989082125,0.11020196304043264,0.17188518313869078,0.3153546993593705,0.8554832753021482]",0
4139,NEKOR726855361,Street Vendor,34826,2472823,Occupational Loans,7269,605,10,6050,0,12,"[34826.0,2472823.0,605.0,6050.0,0.0,12.0]","[0.8052182643411524,0.9945975499724243,0.1333443752789235,0.2971158165683084,0.0,1.1406443670695308]",0
4144,NEKOR169476789,Street Vendor,24332,1465943,Occupational Loans,10708,1189,4,4756,9,9,"[24332.0,1465943.0,1189.0,4756.0,9.0,9.0]","[0.5625845864569264,0.5896189562290652,0.2620602681101488,0.2335674088593181,2.8381922942343345,0.8554832753021482]",0
4152,NEKOR253288256,Politician/Family Member or Close Asscociates,19211,1812963,Occupational Loans,7479,311,21,6531,4,24,"[19211.0,1812963.0,311.0,6531.0,4.0,24.0]","[0.4441810163744868,0.7291943491267496,0.06854562101114911,0.32073775173679697,1.261418797437482,2.2812887341390615]",0
4158,NEKOR118538649,Judge/Attorney,94628,1565704,Occupational Loans,40003,2222,8,17776,0,18,"[94628.0,1565704.0,2222.0,17776.0,0.0,18.0]","[2.1879111559775617,0.6297439656546484,0.48973752375168267,0.8729802901352478,0.0,1.7109665506042964]",0
4164,NEKOR816416790,Lawyer/Accountant,52648,1725953,Vehicle loan,4017,334,3,1002,4,12,"[52648.0,1725953.0,334.0,1002.0,4.0,12.0]","[1.217283959714954,0.6941979370005681,0.07361491131100902,0.0492082724299909,1.261418797437482,1.1406443670695308]",0
4168,NEKOR457621636,Police/Military,6040,1656419,Personal loan,4753,1584,3,4752,2,3,"[6040.0,1656419.0,1584.0,4752.0,2.0,3.0]","[0.1396519358129145,0.6662305709417023,0.34911981891209065,0.23337096865001675,0.630709398718741,0.2851610917673827]",0
4170,NEKOR097414332,Police/Military,17530,1867410,Personal loan,11867,1977,4,7908,8,6,"[17530.0,1867410.0,1977.0,7908.0,8.0,6.0]","[0.4053143103974158,0.7510935521038121,0.4357385618618707,0.3883622937887905,2.522837594874964,0.5703221835347654]",0
4175,NEKOR496182036,Teacher/Instructor,35979,1279572,Vehicle loan,15797,2632,6,15792,1,6,"[35979.0,1279572.0,2632.0,15792.0,1.0,6.0]","[0.8318769865253064,0.5146584192290815,0.5801031334448374,0.7755459463217728,0.3153546993593705,0.5703221835347654]",0
4176,NEKOR155538214,Judge/Attorney,114707,2011269,Vehicle loan,51959,4329,3,12987,3,12,"[114707.0,2011269.0,4329.0,12987.0,3.0,12.0]","[2.6521613578297987,0.8089552789405016,0.9541285960040659,0.6377922495491934,0.9460640980781114,1.1406443670695308]",0
4194,NEKOR518580282,Police/Military,16198,1535533,Vehicle loan,10554,1172,3,3516,8,9,"[16198.0,1535533.0,1172.0,3516.0,8.0,9.0]","[0.3745168967380114,0.6176088461251803,0.2583134013667741,0.17267094397589622,2.522837594874964,0.8554832753021482]",0
4199,NEKOR920255108,Police/Military,5997,1343612,Occupational Loans,5354,892,4,3568,0,6,"[5997.0,1343612.0,892.0,3568.0,0.0,6.0]","[0.1386577250115974,0.5404160359692339,0.19660030206413184,0.1752246666968139,0.0,0.5703221835347654]",0
4201,NEKOR462371634,Docter/Nurse/Pharmacist,8065,1826228,Vehicle loan,5647,470,8,3760,9,12,"[8065.0,1826228.0,470.0,3760.0,9.0,12.0]","[0.18647232820052242,0.7345296830751901,0.10358984525800669,0.18465379674327925,2.8381922942343345,1.1406443670695308]",0
4204,NEKOR710750113,Police/Military,17516,1388233,Occupational Loans,15926,1769,5,8845,3,9,"[17516.0,1388233.0,1769.0,8845.0,3.0,9.0]","[0.40499061385745205,0.5583631099317939,0.3898945452370507,0.4343784128176343,0.9460640980781114,0.8554832753021482]",0
4209,NEKOR606261143,Docter/Nurse/Pharmacist,36254,1615992,Vehicle loan,25459,2828,8,22624,2,9,"[36254.0,1615992.0,2828.0,22624.0,2.0,9.0]","[0.8382353114174507,0.649970371504567,0.6233023029566871,1.1110658238084972,0.630709398718741,0.8554832753021482]",0
4211,NEKOR690703808,Tour Guide,23312,2763074,Vehicle loan,18157,1513,11,16643,7,12,"[23312.0,2763074.0,1513.0,16643.0,7.0,12.0]","[0.5390009814024276,1.111339805069957,0.3334711401603492,0.8173386008506374,2.2074828955155934,1.1406443670695308]",0
4215,NEKOR944431421,Teacher/Instructor,18515,2173838,Occupational Loans,11607,1934,6,11604,9,6,"[18515.0,2173838.0,1934.0,11604.0,9.0,6.0]","[0.4280886741020053,0.8743423806867515,0.4262611930403935,0.5698730471832479,2.8381922942343345,0.5703221835347654]",0
4219,NEKOR505181011,Judge/Attorney,3606,2666249,Vehicle loan,3408,94,10,940,0,36,"[3606.0,2666249.0,94.0,940.0,0.0,36.0]","[0.08337498022208108,1.072395688254447,0.020717969051601337,0.04616344918581981,0.0,3.4219331012085927]",0
4223,NEKOR527189115,Street Vendor,76326,1455346,Personal loan,39756,13252,3,39756,4,3,"[76326.0,1455346.0,13252.0,39756.0,4.0,3.0]","[1.76474729351929,0.5853567222410047,2.920792828423627,1.952419240246226,1.261418797437482,0.2851610917673827]",0
4227,NEKOR823015442,Judge/Attorney,43237,1441375,Personal loan,10732,1788,4,7152,4,6,"[43237.0,1441375.0,1788.0,7152.0,4.0,6.0]","[0.9996905213150636,0.5797374270586707,0.3940822198325872,0.35123509423083327,1.261418797437482,0.5703221835347654]",0
4234,NEKOR437118189,Business Owner/Personal Business,143838,3134358,Personal loan,46563,15521,3,46563,7,3,"[143838.0,3134358.0,15521.0,46563.0,7.0,3.0]","[3.325704493949999,1.2606744548786823,3.4208893367011104,2.2867113664248166,2.2074828955155934,0.2851610917673827]",0
4241,NEKOR916673649,Other,14843,1796945,Vehicle loan,13123,1458,8,11664,7,9,"[14843.0,1796945.0,1458.0,11664.0,7.0,9.0]","[0.3431876959058096,0.7227517272506759,0.3213489242259016,0.5728196503227684,2.2074828955155934,0.8554832753021482]",0
4252,NEKOR266216322,Police/Military,29051,1524235,Vehicle loan,28091,4681,6,28086,4,6,"[29051.0,1524235.0,4681.0,28086.0,4.0,6.0]","[0.6716934416061223,0.6130646619601234,1.0317107779845305,1.3793049296095055,1.261418797437482,0.5703221835347654]",0
4260,NEKOR705368250,Teacher/Instructor,23688,1318146,Vehicle loan,22140,922,8,7376,4,24,"[23688.0,1318146.0,922.0,7376.0,4.0,24.0]","[0.5476945456185958,0.5301733209800908,0.2032124198465578,0.3622357459517095,1.261418797437482,2.2812887341390615]",0
4263,NEKOR222101419,Business Owner/Personal Business,23031,2758902,Personal loan,7084,1180,6,7080,3,6,"[23031.0,2758902.0,1180.0,7080.0,3.0,6.0]","[0.5325039294217274,1.1096617791948804,0.26007663277542103,0.34769917046340876,0.9460640980781114,0.5703221835347654]",0
4265,NEKOR125554330,Retired,43516,1766848,Occupational Loans,23031,1279,15,19185,6,18,"[43516.0,1766848.0,1279.0,19185.0,6.0,18.0]","[1.0061413309329117,0.7106463713632872,0.2818966214574267,0.9421763538616522,1.8921281961562229,1.7109665506042964]",0
4266,NEKOR907585265,Other,5889,2477912,Occupational Loans,4321,1440,3,4320,5,3,"[5889.0,2477912.0,1440.0,4320.0,5.0,3.0]","[0.13616063741759163,0.9966444036824593,0.31738165355644604,0.21215542604546977,1.5767734967968525,0.2851610917673827]",0
4268,NEKOR608630900,Business Owner/Personal Business,42146,2028670,Occupational Loans,22423,2491,5,12455,7,9,"[42146.0,2028670.0,2491.0,12455.0,7.0,9.0]","[0.9744653123793202,0.8159541591543584,0.5490261798674354,0.6116657017121124,2.2074828955155934,0.8554832753021482]",0
4274,NEKOR714734886,Judge/Attorney,132202,1277017,Personal loan,106082,17680,4,70720,6,6,"[132202.0,1277017.0,17680.0,70720.0,6.0,6.0]","[3.056666426877305,0.5136307691545797,3.8967414131096985,3.4730629004480607,1.8921281961562229,0.5703221835347654]",0
4275,NEKOR294619012,Tour Guide,50610,1407206,Vehicle loan,42522,1771,18,31878,2,24,"[50610.0,1407206.0,1771.0,31878.0,2.0,24.0]","[1.1701629919688084,0.5659942664341505,0.39033535308921247,1.5655302480271955,0.630709398718741,2.2812887341390615]",0
4280,NEKOR703173361,Docter/Nurse/Pharmacist,9065,1526705,Personal loan,7122,791,4,3164,2,9,"[9065.0,1526705.0,791.0,3164.0,2.0,9.0]","[0.20959350962650164,0.6140581240673716,0.17433950552996444,0.15538420555737648,0.630709398718741,0.8554832753021482]",0
4281,NEKOR426723408,Tour Guide,20329,2654101,Vehicle loan,14842,618,11,6798,5,24,"[20329.0,2654101.0,618.0,6798.0,5.0,24.0]","[0.4700304972087316,1.0675096244168554,0.13620962631797476,0.33385013570766287,1.5767734967968525,2.2812887341390615]",0
4283,NEKOR045766096,Police/Military,7230,1767836,Occupational Loans,5596,1865,3,5595,4,3,"[7230.0,1767836.0,1865.0,5595.0,4.0,3.0]","[0.16716614170982977,0.7110437562061865,0.4110533221408138,0.2747707427602786,1.261418797437482,0.2851610917673827]",0
4297,NEKOR030130043,Teacher/Instructor,3552,2183383,Occupational Loans,3048,338,9,3042,8,9,"[3552.0,2183383.0,338.0,3042.0,8.0,9.0]","[0.08212643642507819,0.8781814883036279,0.07449652701533246,0.14939277917368496,2.522837594874964,0.8554832753021482]",0
4298,NEKOR572914381,Tour Guide,17343,3016562,Personal loan,8572,714,11,7854,2,12,"[17343.0,3016562.0,714.0,7854.0,2.0,12.0]","[0.40099064947075763,1.2132955632246694,0.1573684032217378,0.3857103509632221,0.630709398718741,1.1406443670695308]",0
4306,NEKOR777183600,Politician/Family Member or Close Asscociates,27473,1489689,Vehicle loan,6215,172,17,2924,6,36,"[27473.0,1489689.0,172.0,2924.0,6.0,36.0]","[0.6352082173159271,0.5991698676455496,0.03790947528590883,0.14359779299929482,1.8921281961562229,3.4219331012085927]",0
4307,NEKOR887095734,Other,9720,1963849,Occupational Loans,4126,114,8,912,0,36,"[9720.0,1963849.0,114.0,912.0,0.0,36.0]","[0.22473788346051804,0.7898824153268534,0.025126047573218645,0.044788367720710286,0.0,3.4219331012085927]",0
4310,NEKOR150862738,Docter/Nurse/Pharmacist,51430,1279264,Personal loan,41014,3417,4,13668,2,12,"[51430.0,1279264.0,3417.0,13668.0,2.0,12.0]","[1.1891223607381114,0.51453453812421,0.7531202154183168,0.6712361951827501,0.630709398718741,1.1406443670695308]",0
4311,NEKOR578298675,Docter/Nurse/Pharmacist,51692,1614888,Vehicle loan,22762,7587,3,22761,3,3,"[51692.0,1614888.0,7587.0,22761.0,3.0,3.0]","[1.1951801102717179,0.6495263301416512,1.6722045871755251,1.1177939009770688,0.9460640980781114,0.2851610917673827]",0
4314,NEKOR590000475,Judge/Attorney,77714,2896686,Occupational Loans,64779,3598,16,57568,0,18,"[77714.0,2896686.0,3598.0,57568.0,0.0,18.0]","[1.7968394933385492,1.1650800719013945,0.7930133260389534,2.827167492265186,0.0,1.7109665506042964]",0
4319,NEKOR006400527,Tour Guide,57054,2687502,Occupational Loans,26540,1105,10,11050,9,24,"[57054.0,2687502.0,1105.0,11050.0,9.0,24.0]","[1.3191558850778184,1.0809438867019558,0.24354633831935615,0.5426660781950094,2.8381922942343345,2.2812887341390615]",0
4320,NEKOR966113741,Politician/Family Member or Close Asscociates,6953,2793651,Vehicle loan,5878,1959,3,5877,2,3,"[6953.0,2793651.0,1959.0,5877.0,2.0,3.0]","[0.16076157445483352,1.123638222419483,0.43177129119241514,0.28861977751602447,0.630709398718741,0.2851610917673827]",0
4322,NEKOR453835376,Tour Guide,5415,1433387,Personal loan,3076,512,3,1536,1,6,"[5415.0,1433387.0,512.0,1536.0,1.0,6.0]","[0.12520119742167748,0.5765245625596023,0.11284681015340303,0.07543304037172258,0.3153546993593705,0.5703221835347654]",0
4324,NEKOR358862200,Police/Military,4051,1963735,Personal loan,3706,154,10,1540,0,24,"[4051.0,1963735.0,154.0,1540.0,0.0,24.0]","[0.09366390595664183,0.7898365632295958,0.03394220461645325,0.07562948058102395,0.0,2.2812887341390615]",0
4325,NEKOR985436735,Docter/Nurse/Pharmacist,21894,1373448,Occupational Loans,9826,818,3,2454,3,12,"[21894.0,1373448.0,818.0,2454.0,3.0,12.0]","[0.5062151461403891,0.5524164146865854,0.18029041153414782,0.1205160684063849,0.9460640980781114,1.1406443670695308]",0
4326,NEKOR242045399,Tour Guide,12731,2039391,Vehicle loan,7093,2364,3,7092,5,3,"[12731.0,2039391.0,2364.0,7092.0,5.0,3.0]","[0.2943557607341415,0.8202662673534711,0.5210348812551656,0.3482884910913129,1.5767734967968525,0.2851610917673827]",0
4327,NEKOR377657258,Street Vendor,12003,2567029,Vehicle loan,4824,1608,3,4824,9,3,"[12003.0,2567029.0,1608.0,4824.0,9.0,3.0]","[0.2775235406560286,1.0324882751851476,0.3544095131380314,0.23690689241744123,2.8381922942343345,0.2851610917673827]",0
4329,NEKOR770283098,Lawyer/Accountant,22252,2352348,Occupational Loans,11030,919,9,8271,0,12,"[22252.0,2352348.0,919.0,8271.0,0.0,12.0]","[0.5144925290908896,0.9461411340328574,0.2025512080683152,0.406189242782889,0.0,1.1406443670695308]",0
4332,NEKOR242815835,Business Owner/Personal Business,268983,1736184,Personal loan,237250,6590,7,46130,1,36,"[268983.0,1736184.0,6590.0,46130.0,1.0,36.0]","[6.219204743504169,0.6983129616237489,1.4524618728729024,2.2654467137679446,0.3153546993593705,3.4219331012085927]",0
