Sequence,Customer_ID,Occu,Salary,total_asset,Loan_Type,Loan_Amount,Amount_Paid,Pay_now,Pay_now_total,Num_Missed_Pay,Total_Installments,features,scaled_features,prediction
3521,NEKOR807388858,Tour Guide,27574,3419683,Personal loan,17496,1458,6,8748,0,12,"[27574.0,3419683.0,1458.0,8748.0,0.0,12.0]","[0.637543456639951,1.375435416721031,0.3213489242259016,0.42961473774207626,0.0,1.1406443670695308]",3
3522,NEKOR909559884,Teacher/Instructor,20421,4122230,Occupational Loans,3102,258,12,3096,9,12,"[20421.0,4122230.0,258.0,3096.0,9.0,12.0]","[0.4721576458999217,1.6580078147214041,0.05686421292886325,0.15204472199925334,2.8381922942343345,1.1406443670695308]",3
3525,NEKOR217152543,Street Vendor,41613,4308692,Occupational Loans,33193,5532,3,16596,3,6,"[41613.0,4308692.0,5532.0,16596.0,3.0,6.0]","[0.9621417226792733,1.733004952956918,1.2192745190793468,0.8150304283913463,0.9460640980781114,0.5703221835347654]",3
3529,NEKOR000866089,Other,67253,4007148,Occupational Loans,4926,410,6,2460,3,12,"[67253.0,4007148.0,410.0,2460.0,3.0,12.0]","[1.5549688144413807,1.6117205247512258,0.09036560969315477,0.12081072872033695,0.9460640980781114,1.1406443670695308]",3
3545,NEKOR804745399,Teacher/Instructor,17628,4597895,Vehicle loan,13368,1485,3,4455,5,9,"[17628.0,4597895.0,1485.0,4455.0,5.0,9.0]","[0.40758018617716174,1.8493256905287843,0.32729983023008496,0.2187852831093907,1.5767734967968525,0.8554832753021482]",3
3548,NEKOR889550364,Other,8081,4592965,Personal loan,6973,774,6,4644,5,9,"[8081.0,4592965.0,774.0,4644.0,5.0,9.0]","[0.1868422671033381,1.8473427884280824,0.17059263878658973,0.22806708299888,1.5767734967968525,0.8554832753021482]",3
3553,NEKOR336403177,Business Owner/Personal Business,3638,5779419,Vehicle loan,3178,176,7,1232,8,18,"[3638.0,5779419.0,176.0,1232.0,8.0,18.0]","[0.0841148580277124,2.324548088425285,0.03879109099023229,0.060503584464819155,2.522837594874964,1.7109665506042964]",3
3556,NEKOR199655181,Teacher/Instructor,6879,3374847,Occupational Loans,6701,186,12,2232,2,36,"[6879.0,3374847.0,186.0,2232.0,2.0,36.0]","[0.15905060702931106,1.3574018673118886,0.04099513025104094,0.10961363679015938,0.630709398718741,3.4219331012085927]",3
3573,NEKOR445357804,Teacher/Instructor,25172,4148750,Personal loan,16775,5591,3,16773,3,3,"[25172.0,4148750.0,5591.0,16773.0,3.0,3.0]","[0.5820063788547489,1.6686744605044905,1.2322783507181179,0.8237229076529315,0.9460640980781114,0.2851610917673827]",3
3583,NEKOR298815161,Tour Guide,10920,3264798,Personal loan,5288,587,4,2348,7,9,"[10920.0,3264798.0,587.0,2348.0,7.0,9.0]","[0.2524833011716931,1.3131389072144959,0.12937710460946794,0.11531040285989884,2.2074828955155934,0.8554832753021482]",3
3586,NEKOR307860046,Business Owner/Personal Business,10281,3433656,Occupational Loans,8915,495,16,7920,0,18,"[10281.0,3433656.0,495.0,7920.0,0.0,18.0]","[0.23770886624049237,1.381055516326124,0.10909994341002832,0.38895161441669457,0.0,1.7109665506042964]",3
3588,NEKOR868983937,Judge/Attorney,52640,4378071,Personal loan,15644,651,16,10416,5,24,"[52640.0,4378071.0,651.0,10416.0,5.0,24.0]","[1.2170989902635463,1.7609099762519687,0.14348295587864332,0.5115303050207438,1.5767734967968525,2.2812887341390615]",3
3598,NEKOR667650955,Street Vendor,12854,3675457,Personal loan,6479,539,12,6468,2,12,"[12854.0,3675457.0,539.0,6468.0,2.0,12.0]","[0.2971996660495369,1.4783106300891722,0.1187977161575864,0.31764381844030054,0.630709398718741,1.1406443670695308]",3
3604,NEKOR003746979,Retired,20852,3459874,Occupational Loans,15574,1297,6,7782,9,12,"[20852.0,3459874.0,1297.0,7782.0,9.0,12.0]","[0.48212287509451873,1.3916006942726153,0.2858638921268823,0.38217442719579764,2.8381922942343345,1.1406443670695308]",3
3605,NEKOR038137232,Other,6883,3903845,Personal loan,3696,205,13,2665,6,18,"[6883.0,3903845.0,205.0,2665.0,6.0,18.0]","[0.15914309175501498,1.570170882619621,0.045182804846577385,0.1308782894470317,1.8921281961562229,1.7109665506042964]",3
3612,NEKOR100832076,Retired,14092,5224060,Occupational Loans,7491,624,6,3744,10,12,"[14092.0,5224060.0,624.0,3744.0,10.0,12.0]","[0.3258236886548992,2.1011763789437996,0.13753204987445994,0.18386803590607378,3.153546993593705,1.1406443670695308]",3
3621,NEKOR012459248,Other,8549,3423215,Vehicle loan,4268,474,8,3792,1,9,"[8549.0,3423215.0,474.0,3792.0,1.0,9.0]","[0.19766298001069638,1.376856027313258,0.10447146096233015,0.18622531841769013,0.3153546993593705,0.8554832753021482]",3
3632,NEKOR149402682,Politician/Family Member or Close Asscociates,6871,3724614,Occupational Loans,4235,705,3,2115,8,6,"[6871.0,3724614.0,705.0,2115.0,8.0,6.0]","[0.15886563757790323,1.4980821348689297,0.15538476788701003,0.10386776066809457,2.522837594874964,0.5703221835347654]",3
3634,NEKOR886663398,Tour Guide,35991,4473699,Occupational Loans,19721,6573,3,19719,7,3,"[35991.0,4473699.0,6573.0,19719.0,7.0,3.0]","[0.8321544407024182,1.7993726460462738,1.4487150061295275,0.9684011218033839,2.2074828955155934,0.2851610917673827]",3
3636,NEKOR187756729,Street Vendor,23156,3428262,Vehicle loan,18796,3132,5,15660,1,6,"[23156.0,3428262.0,3132.0,15660.0,1.0,6.0]","[0.5353940770999749,1.378885988145356,0.6903050964852702,0.7690634194148279,0.3153546993593705,0.5703221835347654]",3
3645,NEKOR345130475,Street Vendor,18734,4845129,Personal loan,6087,2029,3,6087,4,3,"[18734.0,4845129.0,2029.0,6087.0,4.0,3.0]","[0.4331522128342947,1.9487660187163993,0.4471995660180757,0.29893288850434596,1.261418797437482,0.2851610917673827]",3
3649,NEKOR627871373,Other,20429,4535605,Vehicle loan,18602,775,24,18600,8,24,"[20429.0,4535605.0,775.0,18600.0,8.0,24.0]","[0.4723426153513295,1.8242719437026742,0.17081304271267062,0.9134469732513282,2.522837594874964,2.2812887341390615]",3
3653,NEKOR192689917,Tour Guide,74640,3433972,Vehicle loan,31262,5210,6,31260,9,6,"[74640.0,3433972.0,5210.0,31260.0,9.0,6.0]","[1.725764981635089,1.381182615122031,1.1483044548813082,1.5351802356901354,2.8381922942343345,0.5703221835347654]",3
3654,NEKOR526614498,Judge/Attorney,18636,4866050,Vehicle loan,6513,723,8,5784,5,9,"[18636.0,4866050.0,723.0,5784.0,5.0,9.0]","[0.43088633705454876,1.9571806829859297,0.1593520385564656,0.28405254264976787,1.5767734967968525,0.8554832753021482]",3
3674,NEKOR963949516,Lawyer/Accountant,47808,5852477,Personal loan,23439,3906,4,15624,10,6,"[47808.0,5852477.0,3906.0,15624.0,10.0,6.0]","[1.1053774416132147,2.3539328473853423,0.8608977352718599,0.7672954575311156,3.153546993593705,0.5703221835347654]",3
3675,NEKOR750231914,Retired,29245,6013320,Occupational Loans,22257,1854,5,9270,3,12,"[29245.0,6013320.0,1854.0,9270.0,3.0,12.0]","[0.6761789508027624,2.4186257322906566,0.40862887895392425,0.45525018505590387,0.9460640980781114,1.1406443670695308]",3
3679,NEKOR528641086,Judge/Attorney,6878,4765310,Occupational Loans,5247,145,32,4640,9,36,"[6878.0,4765310.0,145.0,4640.0,9.0,36.0]","[0.1590274858478851,1.9166619086198622,0.03195856928172547,0.22787064278957864,2.8381922942343345,3.4219331012085927]",3
3683,NEKOR245915243,Street Vendor,7016,3814026,Occupational Loans,3678,1226,3,3678,2,3,"[7016.0,3814026.0,1226.0,3678.0,2.0,3.0]","[0.16221820888467023,1.5340446587285568,0.2702152133751409,0.18062677245260134,0.630709398718741,0.2851610917673827]",3
3686,NEKOR149132627,Tour Guide,17381,4637625,Personal loan,4150,1383,3,4149,10,3,"[17381.0,4637625.0,1383.0,4149.0,10.0,3.0]","[0.40186925436494486,1.865305548634441,0.3048186297698367,0.20375760709783658,3.153546993593705,0.2851610917673827]",3
3687,NEKOR880993475,Teacher/Instructor,16324,3475429,Personal loan,3763,1254,3,3762,2,3,"[16324.0,3475429.0,1254.0,3762.0,2.0,3.0]","[0.37743016559768483,1.3978570922800027,0.2763865233054051,0.1847520168479299,0.630709398718741,0.2851610917673827]",3
3691,NEKOR173406584,Business Owner/Personal Business,111392,3289612,Occupational Loans,88134,29378,3,88134,5,3,"[111392.0,3289612.0,29378.0,88134.0,5.0,3.0]","[2.5755146414026773,1.3231193803842356,6.475026540403661,4.3282653516415355,1.5767734967968525,0.2851610917673827]",3
3693,NEKOR166636676,Other,69802,3625981,Vehicle loan,23018,2557,8,20456,4,9,"[69802.0,3625981.0,2557.0,20456.0,4.0,9.0]","[1.6139047058962017,1.458410819879369,0.5635728389887725,1.0045952303671597,1.261418797437482,0.8554832753021482]",3
3694,NEKOR175551016,Tour Guide,27494,3908565,Vehicle loan,4995,138,31,4278,1,36,"[27494.0,3908565.0,138.0,4278.0,1.0,36.0]","[0.6356937621258727,1.5720693203306377,0.030415741799159412,0.2100928038478055,0.3153546993593705,3.4219331012085927]",3
3699,NEKOR753929318,Politician/Family Member or Close Asscociates,15387,5448931,Personal loan,13716,4572,3,13716,8,3,"[15387.0,5448931.0,4572.0,13716.0,8.0,3.0]","[0.35576561860154227,2.191622054052713,1.0076867500417162,0.6735934776943665,2.522837594874964,0.2851610917673827]",3
3702,NEKOR129983971,Judge/Attorney,116095,3686915,Vehicle loan,69068,11511,6,69066,3,6,"[116095.0,3686915.0,11511.0,69066.0,3.0,6.0]","[2.6842535576490576,1.4829191680749414,2.5370695931168403,3.391834873901948,0.9460640980781114,0.5703221835347654]",3
3715,NEKOR357793528,Judge/Attorney,106239,3271941,Personal loan,27338,9112,3,27336,3,3,"[106239.0,3271941.0,9112.0,27336.0,3.0,3.0]","[2.4563711935146064,1.3160119030979265,2.0083205744488444,1.3424723903655003,0.9460640980781114,0.2851610917673827]",3
3717,NEKOR308198709,Retired,7563,4956037,Vehicle loan,3456,1152,3,3456,10,3,"[7563.0,4956037.0,1152.0,3456.0,10.0,3.0]","[0.17486549512468086,1.993374478388742,0.2539053228451568,0.1697243408363758,3.153546993593705,0.2851610917673827]",3
3724,NEKOR395019289,Judge/Attorney,118379,4284480,Occupational Loans,93964,31321,3,93963,1,3,"[118379.0,4284480.0,31321.0,93963.0,1.0,3.0]","[2.7370623360259945,1.7232666110376087,6.903271368778782,4.614527846645943,0.3153546993593705,0.2851610917673827]",3
3731,NEKOR367765420,Retired,35016,5237389,Vehicle loan,28775,9591,3,28773,3,3,"[35016.0,5237389.0,9591.0,28773.0,3.0,3.0]","[0.8096112888120884,2.106537454420525,2.113894055041579,1.4130435355570143,0.9460640980781114,0.2851610917673827]",3
3732,NEKOR552549058,Street Vendor,24235,3770977,Vehicle loan,14106,587,5,2935,8,24,"[24235.0,3770977.0,587.0,2935.0,8.0,24.0]","[0.5603418318586064,1.5167298610544964,0.12937710460946794,0.14413800357487355,2.522837594874964,2.2812887341390615]",3
3738,NEKOR173988682,Business Owner/Personal Business,144356,5458906,Occupational Loans,43599,3633,4,14532,1,12,"[144356.0,5458906.0,3633.0,14532.0,1.0,12.0]","[3.3376812659286563,2.195634112562754,0.8007274634517836,0.7136672803918441,0.3153546993593705,1.1406443670695308]",3
3741,NEKOR413870173,Teacher/Instructor,17214,4224291,Personal loan,3353,139,11,1529,4,24,"[17214.0,4224291.0,139.0,1529.0,4.0,24.0]","[0.39800801706680633,1.6990579103197287,0.030636145725240278,0.0750892700054452,1.261418797437482,2.2812887341390615]",3
3744,NEKOR152865437,Street Vendor,7741,4058397,Personal loan,7104,394,18,7092,10,18,"[7741.0,4058397.0,394.0,7092.0,10.0,18.0]","[0.17898106541850514,1.6323334557367983,0.08683914687586093,0.3482884910913129,3.153546993593705,1.7109665506042964]",3
3746,NEKOR666345406,Judge/Attorney,34026,4781767,Vehicle loan,30054,2504,8,20032,6,12,"[34026.0,4781767.0,2504.0,20032.0,6.0,12.0]","[0.786721319200369,1.9232811012915156,0.5518914309064867,0.9837725681812154,1.8921281961562229,1.1406443670695308]",3
3748,NEKOR984664804,Teacher/Instructor,13251,4004240,Occupational Loans,6455,717,5,3585,7,9,"[13251.0,4004240.0,717.0,3585.0,7.0,9.0]","[0.30637877507565064,1.6105508940597772,0.15802961499998042,0.1760595375863447,2.2074828955155934,0.8554832753021482]",3
3750,NEKOR168141806,Retired,24082,3987113,Vehicle loan,9570,3190,3,9570,8,3,"[24082.0,3987113.0,3190.0,9570.0,8.0,3.0]","[0.5568042911004316,1.6036622197638903,0.7030885241979603,0.4699832007535059,2.522837594874964,0.2851610917673827]",3
3752,NEKOR337214788,Judge/Attorney,77380,4730699,Vehicle loan,7924,880,6,5280,2,9,"[77380.0,4730699.0,880.0,5280.0,2.0,9.0]","[1.7891170187422722,1.902740970565624,0.19395545495116145,0.25930107627779636,0.630709398718741,0.8554832753021482]",3
3755,NEKOR687978466,Judge/Attorney,6900,4848103,Occupational Loans,3565,148,14,2072,9,24,"[6900.0,4848103.0,148.0,2072.0,9.0,24.0]","[0.15953615183925662,1.9499621953588917,0.032619781059968066,0.10175602841810494,2.8381922942343345,2.2812887341390615]",3
3758,NEKOR906135215,Teacher/Instructor,30561,4903715,Occupational Loans,15589,649,20,12980,8,24,"[30561.0,4903715.0,649.0,12980.0,8.0,24.0]","[0.7066064255593509,1.9723299745930165,0.14304214802648157,0.6374484791829161,2.522837594874964,2.2812887341390615]",3
3762,NEKOR253011768,Tour Guide,10661,3854199,Vehicle loan,10483,873,6,5238,6,12,"[10661.0,3854199.0,873.0,5238.0,6.0,12.0]","[0.24649491518236447,1.550202696475311,0.19241262746859542,0.2572384540801321,1.8921281961562229,1.1406443670695308]",3
3765,NEKOR549194787,Lawyer/Accountant,9233,5417805,Vehicle loan,8493,235,15,3525,8,36,"[9233.0,5417805.0,235.0,3525.0,8.0,36.0]","[0.21347786810606614,2.1791028226558677,0.05179492262900334,0.1731129344468243,2.522837594874964,3.4219331012085927]",3
3769,NEKOR728394936,Retired,12585,3623091,Occupational Loans,10586,1764,5,8820,6,6,"[12585.0,3623091.0,1764.0,8820.0,6.0,6.0]","[0.2909800682459485,1.4572484289927508,0.3887925256066464,0.43315066150950077,1.8921281961562229,0.5703221835347654]",3
3773,NEKOR568001890,Tour Guide,5067,4112463,Vehicle loan,4963,206,4,824,5,24,"[5067.0,4112463.0,206.0,824.0,5.0,24.0]","[0.11715502628543671,1.6540794161782895,0.04540320877265825,0.04046668311608034,1.5767734967968525,2.2812887341390615]",3
3805,NEKOR636308728,Business Owner/Personal Business,106801,3696350,Vehicle loan,52062,2892,6,17352,3,18,"[106801.0,3696350.0,2892.0,17352.0,3.0,18.0]","[2.4693652974760067,1.4867140324400778,0.6374081542258624,0.8521576279493036,0.9460640980781114,1.7109665506042964]",3
3808,NEKOR307087339,Lawyer/Accountant,59838,3981576,Personal loan,51915,8652,5,43260,3,6,"[59838.0,3981576.0,8652.0,43260.0,3.0,6.0]","[1.3835252541677447,1.6014351753558607,1.9069347684516464,2.124500863594218,0.9460640980781114,0.5703221835347654]",3
3811,NEKOR680406787,Business Owner/Personal Business,36959,5105004,Vehicle loan,25919,1079,22,23738,6,24,"[36959.0,5105004.0,1079.0,23738.0,6.0,24.0]","[0.854535744322766,2.053290700951676,0.23781583624125366,1.1657744220989261,1.8921281961562229,2.2812887341390615]",3
3813,NEKOR612729209,Tour Guide,58329,3950941,Occupational Loans,56842,1578,15,23670,1,36,"[58329.0,3950941.0,1578.0,23670.0,1.0,36.0]","[1.348635391395942,1.5891134297463265,0.34779739535560544,1.162434938540803,0.3153546993593705,3.4219331012085927]",3
3819,NEKOR855772511,Judge/Attorney,9294,3394583,Occupational Loans,4160,346,12,4152,8,12,"[9294.0,3394583.0,346.0,4152.0,8.0,12.0]","[0.21488826017305088,1.3653399110967677,0.07625975842397939,0.2039049372548126,2.522837594874964,1.1406443670695308]",3
3822,NEKOR455280791,Politician/Family Member or Close Asscociates,6935,5101200,Occupational Loans,4199,466,4,1864,5,9,"[6935.0,5101200.0,466.0,1864.0,5.0,9.0]","[0.1603453931891659,2.051760688864238,0.10270822955368322,0.09154113753443417,1.5767734967968525,0.8554832753021482]",3
3824,NEKOR409837787,Judge/Attorney,18845,4450076,Vehicle loan,7518,2506,3,7518,8,3,"[18845.0,4450076.0,2506.0,7518.0,8.0,3.0]","[0.4357186639725784,1.789871206629462,0.5523322387586485,0.3692093733819078,2.522837594874964,0.2851610917673827]",3
3826,NEKOR386249793,Street Vendor,8196,3694964,Vehicle loan,7064,196,3,588,8,36,"[8196.0,3694964.0,196.0,588.0,8.0,36.0]","[0.1895012029673257,1.4861565674681565,0.0431991695118496,0.02887671076730005,2.522837594874964,3.4219331012085927]",3
3827,NEKOR115289336,Judge/Attorney,33940,4336660,Personal loan,20422,1701,5,8505,6,12,"[33940.0,4336660.0,1701.0,8505.0,6.0,12.0]","[0.7847328975977348,1.7442540008174519,0.37490707826355185,0.4176809950270186,1.8921281961562229,1.1406443670695308]",3
3828,NEKOR616085915,Street Vendor,31774,4695735,Personal loan,7502,1250,3,3750,2,6,"[31774.0,4695735.0,1250.0,3750.0,2.0,6.0]","[0.7346524186290638,1.8886780518944388,0.2755049076010816,0.18416269622002585,0.630709398718741,0.5703221835347654]",3
3836,NEKOR837352972,Teacher/Instructor,4541,4353648,Vehicle loan,3621,1207,3,3621,9,3,"[4541.0,4353648.0,1207.0,3621.0,9.0,3.0]","[0.10499328485537164,1.7510867677315947,0.2660275387796044,0.17782749947005694,2.8381922942343345,0.2851610917673827]",3
3839,NEKOR472709356,Other,4186,4662487,Vehicle loan,3368,374,5,1870,6,9,"[4186.0,4662487.0,374.0,1870.0,6.0,9.0]","[0.09678526544914902,1.8753053279503946,0.08243106835424362,0.09183579784838622,1.8921281961562229,0.8554832753021482]",3
3840,NEKOR253189759,Teacher/Instructor,7135,4093986,Vehicle loan,6178,2059,3,6177,6,3,"[7135.0,4093986.0,2059.0,6177.0,6.0,3.0]","[0.16496962947436175,1.6466477565201414,0.45381168380050163,0.30335279321362657,1.8921281961562229,0.2851610917673827]",3
3843,NEKOR776885089,Tour Guide,14820,3889814,Personal loan,11779,654,4,2616,4,18,"[14820.0,3889814.0,654.0,2616.0,4.0,18.0]","[0.34265590873301205,1.5645274547545198,0.1441441676568859,0.12847189688309002,1.261418797437482,1.7109665506042964]",3
3849,NEKOR318105474,Teacher/Instructor,34462,4975271,Personal loan,14035,584,10,5840,6,24,"[34462.0,4975271.0,584.0,5840.0,6.0,24.0]","[0.7968021543020959,2.0011106120611357,0.12871589283122534,0.2868027055799869,1.8921281961562229,2.2812887341390615]",3
3863,NEKOR967792723,Business Owner/Personal Business,224520,3972037,Personal loan,151286,50428,3,151284,9,3,"[224520.0,3972037.0,50428.0,151284.0,9.0,3.0]","[5.191167653760854,1.5975984810072612,11.114529184405875,7.42956515598677,2.8381922942343345,0.2851610917673827]",3
3869,NEKOR296222859,Politician/Family Member or Close Asscociates,10808,4906677,Occupational Loans,10204,850,10,8500,3,12,"[10808.0,4906677.0,850.0,8500.0,3.0,12.0]","[0.24989372885198344,1.9735213246989556,0.1873433371687355,0.4174354447653919,0.9460640980781114,1.1406443670695308]",3
3877,NEKOR503778682,Teacher/Instructor,7477,3516576,Personal loan,6111,1018,3,3054,1,6,"[7477.0,3516576.0,1018.0,3054.0,1.0,6.0]","[0.17287707352204665,1.4144068839103439,0.22437119675032088,0.14998209980158905,0.3153546993593705,0.5703221835347654]",3
3879,NEKOR691231634,Street Vendor,74478,3622606,Personal loan,29526,820,26,21320,10,36,"[74478.0,3622606.0,820.0,21320.0,10.0,36.0]","[1.7220193502440804,1.4570533564737163,0.18073121938630954,1.0470263155762536,3.153546993593705,3.4219331012085927]",3
3880,NEKOR498974585,Street Vendor,16793,3542771,Occupational Loans,15823,439,18,7902,6,36,"[16793.0,3542771.0,439.0,7902.0,6.0,36.0]","[0.3882739996864691,1.424942810995108,0.09675732354949987,0.38806763347483847,1.8921281961562229,3.4219331012085927]",3
3883,NEKOR042239020,Judge/Attorney,133185,4102529,Vehicle loan,37376,3114,3,9342,5,12,"[133185.0,4102529.0,3114.0,9342.0,5.0,12.0]","[3.079394548219043,1.6500838483348061,0.6863378258158145,0.4587861088233284,1.5767734967968525,1.1406443670695308]",3
3887,NEKOR264054257,Business Owner/Personal Business,24897,5128465,Occupational Loans,9174,382,4,1528,4,24,"[24897.0,5128465.0,382.0,1528.0,4.0,24.0]","[0.5756480539626047,2.0627269821250165,0.08419429976289054,0.07504015995311986,1.261418797437482,2.2812887341390615]",3
3888,NEKOR687369775,Other,12087,4021704,Personal loan,9456,262,9,2358,2,36,"[12087.0,4021704.0,262.0,2358.0,2.0,36.0]","[0.27946571989581087,1.6175751135905396,0.05774582863318671,0.11580150338315225,0.630709398718741,3.4219331012085927]",3
3893,NEKOR318475033,Politician/Family Member or Close Asscociates,29086,4675280,Occupational Loans,26231,1457,8,11656,1,18,"[29086.0,4675280.0,1457.0,11656.0,1.0,18.0]","[0.6725026829560317,1.8804508181277335,0.32112852029982075,0.5724267699041656,0.3153546993593705,1.7109665506042964]",3
3896,NEKOR615032279,Business Owner/Personal Business,162037,5516886,Personal loan,12073,1006,5,5030,6,12,"[162037.0,5516886.0,1006.0,5030.0,6.0,12.0]","[3.7464868747213953,2.218954328343423,0.2217263496373505,0.24702356319646132,1.8921281961562229,1.1406443670695308]",3
